Company,Model,Engine_Displacement_L,Engine_Cylinders,Transmission_Type,Drive,Fuel,Cert_Region,Underhood_Id,Veh_Class,Air_Pollution_Score,City_Mpg,Hwy_Mpg,Combined_Mpg,Greenhouse_Gas_Score,Smartway,year
11,Journey,3.6,6,6,2,4,FC,FCRXJ03.65PA,4,6.0,17,25.0,19,4,0,2015
15,C-MAX Energi Plug-In Hybrid,2.0,4,14,2,2,FA,FFMXV02.0VZP,1,7.0,95,81.0,88,10,1,2015
15,C-MAX Energi Plug-In Hybrid,2.0,4,14,2,2,CA,FFMXV02.0VZP,1,9.0,95,81.0,88,10,2,2015
15,Explorer FFV,3.5,6,23,4,4,FA,FFMXT03.73DM,7,5.0,17,23.0,19,4,0,2015
15,Explorer FFV,3.5,6,23,2,4,FA,FFMXT03.73DM,7,5.0,17,24.0,20,5,0,2015
15,F150 FFV,3.5,6,6,4,4,FC,FFMXT03.53DC,3,6.0,17,23.0,19,4,0,2015
15,F150 FFV,3.5,6,6,2,4,FC,FFMXT03.53DC,3,6.0,18,25.0,20,5,0,2015
15,F150 FFV,5.0,8,23,4,4,FC,FFMXT05.03DK,3,6.0,15,21.0,17,4,0,2015
15,F150 FFV,5.0,8,23,2,4,FC,FFMXT05.03DK,3,6.0,15,22.0,18,4,0,2015
15,Focus FFV,2.0,4,11,2,4,FC,FFMXV02.0VD2,5,6.0,27,40.0,31,8,1,2015
15,Focus FFV,2.0,4,11,2,4,FA,FFMXV02.0VE3,5,5.0,27,40.0,31,8,1,2015
15,Focus FFV,2.0,4,15,2,4,FC,FFMXV02.0VD2,5,6.0,26,36.0,30,7,1,2015
15,Focus FFV,2.0,4,15,2,4,FA,FFMXV02.0VE3,5,5.0,26,36.0,30,7,0,2015
15,Focus FFV,2.0,4,23,2,4,FC,FFMXV02.0VD2,5,6.0,26,38.0,30,7,1,2015
15,Focus FFV,2.0,4,23,2,4,FA,FFMXV02.0VE3,5,5.0,26,38.0,30,7,0,2015
15,Fusion Energi Plug-in Hybrid,2.0,4,14,2,2,FA,FFMXV02.0VZP,1,7.0,95,81.0,88,10,1,2015
15,Fusion Energi Plug-in Hybrid,2.0,4,14,2,2,CA,FFMXV02.0VZP,1,9.0,95,81.0,88,10,2,2015
15,Taurus FFV,3.5,6,23,4,4,FA,FFMXV03.7VEA,0,5.0,18,26.0,21,5,0,2015
15,Taurus FFV,3.5,6,23,2,4,FA,FFMXV03.7VEA,0,5.0,19,29.0,23,5,0,2015
15,Transit T150 FFV,3.7,6,23,2,4,FC,FFMXT03.75HF,9,2.0,14,19.0,16,3,0,2015
17,Savana 2500,6.0,8,6,2,4,FC,FGMXT06.0396,9,2.0,10,15.0,12,1,0,2015
17,Savana 2500,6.0,8,6,2,4,FC,FGMXT06.0396,9,2.0,11,16.0,13,1,0,2015
17,Savana 3500,6.0,8,6,2,4,FC,FGMXT06.0396,9,2.0,11,16.0,12,1,0,2015
17,Sierra 15,4.3,6,6,4,4,FC,FGMXT04.3187,6,6.0,16,20.0,18,4,0,2015
17,Sierra 15,4.3,6,6,4,4,FC,FGMXT04.3187,3,6.0,17,22.0,19,4,0,2015
17,Sierra 15,4.3,6,6,2,4,FC,FGMXT04.3187,6,6.0,16,21.0,18,4,0,2015
17,Sierra 15,4.3,6,6,2,4,FC,FGMXT04.3187,3,6.0,18,24.0,20,5,0,2015
17,Sierra 15,5.3,8,6,4,4,FC,FGMXT05.3382,6,6.0,15,19.0,17,4,0,2015
17,Sierra 15,5.3,8,6,4,4,FC,FGMXT05.3382,3,6.0,16,22.0,18,4,0,2015
17,Sierra 15,5.3,8,6,2,4,FC,FGMXT05.3382,6,6.0,15,20.0,17,4,0,2015
17,Sierra 15,5.3,8,6,2,4,FC,FGMXT05.3382,3,6.0,16,23.0,19,4,0,2015
17,Terrain,2.4,4,6,2,4,FC,FGMXT02.4151,4,6.0,22,32.0,26,6,0,2015
17,Yukon 1500,5.3,8,6,4,4,FC,FGMXT05.3382,7,6.0,16,22.0,18,4,0,2015
17,Yukon 1500,5.3,8,6,2,4,FC,FGMXT05.3382,7,6.0,16,23.0,18,4,0,2015
17,Yukon 1500 XL,5.3,8,6,2,4,FC,FGMXT05.3382,7,6.0,16,23.0,18,4,0,2015
17,Yukon XL 1500,5.3,8,6,4,4,FC,FGMXT05.3382,7,6.0,15,22.0,18,4,0,2015
23,XF FFV,5.0,8,25,2,4,FA,FJLXV05.0FAF,1,5.0,15,23.0,18,4,0,2015
23,XF FFV,5.0,8,25,2,4,CA,FJLXV05.0FAF,1,6.0,15,23.0,18,4,0,2015
23,XJ FFV,3.0,6,25,2,4,FA,FJLXV03.0FSF,0,5.0,18,27.0,21,5,0,2015
23,XJ FFV,3.0,6,25,2,4,CA,FJLXV03.0FSF,0,6.0,18,27.0,21,5,0,2015
23,XJ FFV,5.0,8,25,2,4,FA,FJLXV05.0FAF,0,5.0,15,23.0,18,4,0,2015
23,XJ FFV,5.0,8,25,2,4,CA,FJLXV05.0FAF,0,6.0,15,23.0,18,4,0,2015
23,XJL FFV,3.0,6,25,2,4,FA,FJLXV03.0FSF,0,5.0,17,27.0,20,5,0,2015
23,XJL FFV,3.0,6,25,2,4,CA,FJLXV03.0FSF,0,6.0,17,27.0,20,5,0,2015
23,XJL FFV,5.0,8,25,2,4,FA,FJLXV05.0FAF,0,5.0,15,23.0,18,4,0,2015
23,XJL FFV,5.0,8,25,2,4,CA,FJLXV05.0FAF,0,6.0,15,23.0,18,4,0,2015
24,Cherokee,2.4,4,9,4,4,FC,FCRXJ02.45PA,4,6.0,21,28.0,24,6,0,2015
24,Cherokee,2.4,4,9,2,4,FC,FCRXJ02.45PA,4,6.0,22,31.0,25,6,0,2015
24,Grand Cherokee,3.6,6,8,4,4,FC,FCRXT03.65PD,7,6.0,17,24.0,19,4,0,2015
24,Grand Cherokee,3.6,6,8,2,4,FC,FCRXT03.65PD,7,6.0,17,25.0,20,5,0,2015
24,Renegade,2.4,4,9,2,4,FC,FCRXJ02.45PA,4,6.0,22,31.0,25,6,0,2015
28,ROVER Range Rover FFV,5.0,8,25,4,4,FA,FJLXT05.0003,7,5.0,14,19.0,16,3,0,2015
28,ROVER Range Rover FFV,5.0,8,25,4,4,CA,FJLXT05.0003,7,6.0,14,19.0,16,3,0,2015
28,ROVER Range Rover L FFV,5.0,8,25,4,4,FA,FJLXT05.0003,7,5.0,14,19.0,16,3,0,2015
28,ROVER Range Rover L FFV,5.0,8,25,4,4,CA,FJLXT05.0003,7,6.0,14,19.0,16,3,0,2015
28,ROVER Range Rover Sport FFV,5.0,8,25,4,4,FA,FJLXT05.0003,7,5.0,14,19.0,16,3,0,2015
28,ROVER Range Rover Sport FFV,5.0,8,25,4,4,CA,FJLXT05.0003,7,6.0,14,19.0,16,3,0,2015
35,CLA250 4Matic,2.0,4,12,4,4,FA,FMBXJ02.0U2B,5,5.0,24,33.0,27,7,0,2015
35,CLA250 4Matic,2.0,4,12,4,4,CA,FMBXJ02.0U2B,5,7.0,24,33.0,27,7,1,2015
35,E350,3.5,6,7,2,4,FA,FMBXJ03.5U2A,1,5.0,20,29.0,23,5,0,2015
35,E350,3.5,6,7,2,4,CA,FMBXJ03.5U2A,1,5.0,20,29.0,23,5,0,2015
35,E350 4Matic,3.5,6,7,4,4,FA,FMBXJ03.5U2A,1,5.0,20,28.0,23,5,0,2015
35,E350 4Matic,3.5,6,7,4,4,CA,FMBXJ03.5U2A,1,5.0,20,28.0,23,5,0,2015
35,GLA250 4Matic,2.0,4,12,4,4,FA,FMBXJ02.0U2B,4,5.0,24,32.0,27,7,0,2015
35,GLA250 4Matic,2.0,4,12,4,4,CA,FMBXJ02.0U2B,4,7.0,24,32.0,27,7,1,2015
35,ML350 4Matic,3.5,6,7,4,4,FA,FMBXJ03.5U2A,7,5.0,17,22.0,19,4,0,2015
35,ML350 4Matic,3.5,6,7,4,4,CA,FMBXJ03.5U2A,7,5.0,17,22.0,19,4,0,2015
35,S550e,3.0,6,7,2,2,FA,FMBXV03.0HY1,0,6.0,54,63.0,58,9,1,2015
35,S550e,3.0,6,7,2,2,CA,FMBXV03.0HY1,0,8.0,54,63.0,58,9,1,2015
40,P1,3.8,8,7,2,2,FC,FMLNV03.8MA2,5,5.0,16,21.0,18,4,0,2015
40,P1,3.8,8,7,2,2,CA,FMLNV03.8MA2,5,5.0,16,21.0,18,4,0,2015
41,Armada,5.6,8,5,4,4,FA,FNSXT05.6G9B,7,5.0,12,18.0,14,2,0,2015
41,Armada,5.6,8,5,2,4,FA,FNSXT05.6G9B,7,5.0,12,19.0,15,3,0,2015
41,Titan,5.6,8,5,4,4,FA,FNSXT05.6G9B,3,5.0,12,17.0,14,2,0,2015
41,Titan,5.6,8,5,2,4,FA,FNSXT05.6G9B,3,5.0,13,18.0,15,3,0,2015
44,918 Spyder,4.6,8,1,4,2,FA,FPRXV04.6918,5,5.0,68,66.0,67,8,1,2015
44,918 Spyder,4.6,8,1,4,2,CA,FPRXV04.6918,5,5.0,68,66.0,67,8,1,2015
44,Cayenne S e-Hybrid,3.0,6,13,4,2,FA,FPRXJ03.0PHV,7,5.0,48,46.0,47,8,1,2015
44,Cayenne S e-Hybrid,3.0,6,13,4,2,CA,FPRXJ03.0PHV,7,6.0,48,46.0,47,8,1,2015
44,Panamera S E-Hybrid,3.0,6,2,2,2,FA,FPRXJ03.0PHV,0,5.0,43,66.0,51,9,1,2015
44,Panamera S E-Hybrid,3.0,6,2,2,2,CA,FPRXJ03.0PHV,0,6.0,43,66.0,51,9,1,2015
45,1500,3.6,6,8,4,4,FC,FCRXT03.65PD,3,6.0,16,23.0,19,4,0,2015
45,1500,3.6,6,8,2,4,FC,FCRXT03.65PD,3,6.0,17,25.0,20,5,0,2015
45,C/V Tradesman,3.6,6,6,2,4,FC,FCRXJ03.65PA,2,6.0,18,26.0,21,5,0,2015
60,Prius Plug-in Hybrid,1.8,4,14,2,2,FA,FTYXV01.8HCU,1,7.0,90,102.0,95,10,1,2015
60,Prius Plug-in Hybrid,1.8,4,14,2,2,CA,FTYXV01.8HCU,1,9.0,90,102.0,95,10,2,2015
60,Sequoia FFV,5.7,8,23,4,4,FA,FTYXT05.7XE8,7,5.0,13,17.0,14,2,0,2015
60,Tundra FFV,5.7,8,23,4,4,FA,FTYXT05.7XE8,3,5.0,13,17.0,15,3,0,2015
0,ILX,2.4,4,12,2,4,FA,GHNXV02.4XH3,5,5.0,25,36.0,29,7,0,2016
0,ILX,2.4,4,12,2,4,CA,GHNXV02.4XH3,5,6.0,25,36.0,29,7,1,2016
0,MDX,3.5,6,24,2,4,FA,GHNXV03.5VA3,4,5.0,19,27.0,22,5,0,2016
0,MDX,3.5,6,24,2,4,FA,GHNXV03.5VA3,4,5.0,20,27.0,23,5,0,2016
0,MDX,3.5,6,24,2,4,CA,GHNXV03.5VA3,4,6.0,19,27.0,22,5,0,2016
0,MDX,3.5,6,24,2,4,CA,GHNXV03.5VA3,4,6.0,20,27.0,23,5,0,2016
0,MDX,3.5,6,24,4,4,FA,GHNXV03.5VA3,4,5.0,18,26.0,21,5,0,2016
0,MDX,3.5,6,24,4,4,FA,GHNXV03.5VA3,4,5.0,19,26.0,22,5,0,2016
0,MDX,3.5,6,24,4,4,CA,GHNXV03.5VA3,4,6.0,18,26.0,21,5,0,2016
0,MDX,3.5,6,24,4,4,CA,GHNXV03.5VA3,4,6.0,19,26.0,22,5,0,2016
0,RDX,3.5,6,21,2,4,FA,GHNXT03.5GV3,4,5.0,20,29.0,23,5,0,2016
0,RDX,3.5,6,21,2,4,CA,GHNXT03.5GV3,4,6.0,20,29.0,23,5,0,2016
0,RDX,3.5,6,21,4,4,FA,GHNXT03.5GV3,4,5.0,19,28.0,22,5,0,2016
0,RDX,3.5,6,21,4,4,CA,GHNXT03.5GV3,4,6.0,19,28.0,22,5,0,2016
0,RLX,3.5,6,11,4,4,FA,GHNXV03.5PK3,1,7.0,28,32.0,30,7,1,2016
0,RLX,3.5,6,11,4,4,CA,GHNXV03.5PK3,1,8.0,28,32.0,30,7,1,2016
0,RLX,3.5,6,21,2,4,FA,GHNXV03.5SA4,1,5.0,20,31.0,24,5,0,2016
0,RLX,3.5,6,21,2,4,CA,GHNXV03.5SA4,1,6.0,20,31.0,24,5,0,2016
0,TLX,2.4,4,2,2,4,FA,GHNXJ02.41A3,5,5.0,24,35.0,28,7,0,2016
0,TLX,2.4,4,2,2,4,CA,GHNXJ02.41A3,5,6.0,24,35.0,28,7,1,2016
0,TLX,3.5,6,24,2,4,FA,GHNXV03.5RA3,5,5.0,21,34.0,25,6,0,2016
0,TLX,3.5,6,24,2,4,CA,GHNXV03.5RA3,5,6.0,21,34.0,25,6,0,2016
0,TLX,3.5,6,24,4,4,FA,GHNXV03.5RA3,5,5.0,21,31.0,25,6,0,2016
0,TLX,3.5,6,24,4,4,CA,GHNXV03.5RA3,5,6.0,21,31.0,25,6,0,2016
1,ROMEO 4C,1.8,4,10,2,4,FA,GCRXV01.85P0,5,5.0,24,34.0,28,7,0,2016
1,ROMEO 4C,1.8,4,10,2,4,CA,GCRXV01.85P0,5,5.0,24,34.0,28,7,0,2016
2,MARTIN DB9,5.9,12,21,2,4,FA,GASXV05.9VH1,5,5.0,13,19.0,15,2,0,2016
2,MARTIN DB9,5.9,12,21,2,4,CA,GASXV05.9VH1,5,5.0,13,19.0,15,2,0,2016
2,MARTIN Rapide S,6.0,12,23,2,4,FA,GASXV06.0VHB,5,5.0,14,22.0,17,3,0,2016
2,MARTIN Rapide S,6.0,12,23,2,4,CA,GASXV06.0VHB,5,5.0,14,22.0,17,3,0,2016
2,MARTIN V12 Vantage S,6.0,12,11,2,4,FA,GASXV06.0VHB,5,5.0,12,18.0,14,2,0,2016
2,MARTIN V12 Vantage S,6.0,12,11,2,4,CA,GASXV06.0VHB,5,5.0,12,18.0,14,2,0,2016
2,MARTIN V8 Vantage,4.7,8,11,2,4,FA,GASXV04.7VH2,5,5.0,14,21.0,16,3,0,2016
2,MARTIN V8 Vantage,4.7,8,11,2,4,CA,GASXV04.7VH2,5,5.0,14,21.0,16,3,0,2016
2,MARTIN V8 Vantage,4.7,8,15,2,4,FA,GASXV04.7VH2,5,5.0,13,19.0,15,2,0,2016
2,MARTIN V8 Vantage,4.7,8,15,2,4,CA,GASXV04.7VH2,5,5.0,13,19.0,15,2,0,2016
2,MARTIN V8 Vantage S,4.7,8,11,2,4,FA,GASXV04.7VH2,5,5.0,14,21.0,16,3,0,2016
2,MARTIN V8 Vantage S,4.7,8,11,2,4,CA,GASXV04.7VH2,5,5.0,14,21.0,16,3,0,2016
2,MARTIN V8 Vantage S,4.7,8,15,2,4,FA,GASXV04.7VH2,5,5.0,13,19.0,15,2,0,2016
2,MARTIN V8 Vantage S,4.7,8,15,2,4,CA,GASXV04.7VH2,5,5.0,13,19.0,15,2,0,2016
2,MARTIN Vanquish,6.0,12,23,2,4,FA,GASXV06.0VHB,5,5.0,13,21.0,16,3,0,2016
2,MARTIN Vanquish,6.0,12,23,2,4,CA,GASXV06.0VHB,5,5.0,13,21.0,16,3,0,2016
2,MARTIN Vantage GT,4.7,8,11,2,4,FA,GASXV04.7VH2,5,5.0,14,21.0,16,3,0,2016
2,MARTIN Vantage GT,4.7,8,11,2,4,CA,GASXV04.7VH2,5,5.0,14,21.0,16,3,0,2016
2,MARTIN Vantage GT,4.7,8,15,2,4,FA,GASXV04.7VH2,5,5.0,13,19.0,15,2,0,2016
2,MARTIN Vantage GT,4.7,8,15,2,4,CA,GASXV04.7VH2,5,5.0,13,19.0,15,2,0,2016
3,A3,1.8,4,0,2,4,FA,GVGAV02.0APA,5,9.0,23,33.0,27,6,0,2016
3,A3,1.8,4,0,2,4,CA,GVGAV02.0APA,5,9.0,23,33.0,27,6,0,2016
3,A3,2.0,4,0,4,4,FA,GVGAV02.0APA,5,9.0,24,33.0,27,6,0,2016
3,A3,2.0,4,0,4,4,CA,GVGAV02.0APA,5,9.0,24,33.0,27,6,0,2016
3,A3 Cabriolet,1.8,4,0,2,4,FA,GVGAV02.0APA,5,9.0,24,35.0,28,7,1,2016
3,A3 Cabriolet,1.8,4,0,2,4,CA,GVGAV02.0APA,5,9.0,24,35.0,28,7,1,2016
3,A3 Cabriolet,2.0,4,0,4,4,FA,GVGAV02.0APA,5,9.0,23,32.0,26,6,0,2016
3,A3 Cabriolet,2.0,4,0,4,4,CA,GVGAV02.0APA,5,9.0,23,32.0,26,6,0,2016
3,A4,2.0,4,15,4,4,FA,GVGAV02.0AUB,5,5.0,22,32.0,26,6,0,2016
3,A4,2.0,4,15,4,4,CA,GVGAV02.0AUB,5,6.0,22,32.0,26,6,0,2016
3,A4,2.0,4,19,2,4,FA,GVGAV02.0AUB,5,5.0,24,31.0,27,6,0,2016
3,A4,2.0,4,19,2,4,CA,GVGAV02.0AUB,5,6.0,24,31.0,27,6,0,2016
3,A5,2.0,4,15,4,4,FA,GVGAV02.0AUB,5,5.0,22,32.0,26,6,0,2016
3,A5,2.0,4,15,4,4,CA,GVGAV02.0AUB,5,6.0,22,32.0,26,6,0,2016
3,A6,2.0,4,1,2,4,CA,GVGAV02.0AAC,1,6.0,24,35.0,28,7,1,2016
3,A6,2.0,4,1,2,4,FA,GVGAV02.0AAC,1,6.0,24,35.0,28,7,1,2016
3,A6,2.0,4,23,4,4,CA,GVGAV02.0AAC,1,6.0,22,32.0,26,6,0,2016
3,A6,2.0,4,23,4,4,FA,GVGAV02.0AAC,1,6.0,22,32.0,26,6,0,2016
3,A6,3.0,6,23,4,0,FA,GVGAJ03.0NU4,1,4.0,25,38.0,30,4,0,2016
3,A6,3.0,6,23,4,0,CA,GVGAJ03.0NU4,1,4.0,25,38.0,30,4,0,2016
3,A6,3.0,6,23,4,4,FA,GVGAV03.0AUE,1,5.0,20,30.0,24,5,0,2016
3,A6,3.0,6,23,4,4,CA,GVGAV03.0AUE,1,6.0,20,30.0,24,5,0,2016
3,A7,3.0,6,23,4,0,FA,GVGAJ03.0NU4,1,4.0,25,38.0,30,4,0,2016
3,A7,3.0,6,23,4,0,CA,GVGAJ03.0NU4,1,4.0,25,38.0,30,4,0,2016
3,A7,3.0,6,23,4,4,FA,GVGAV03.0AUE,1,5.0,20,30.0,24,5,0,2016
3,A7,3.0,6,23,4,4,CA,GVGAV03.0AUE,1,6.0,20,30.0,24,5,0,2016
3,A8 L,3.0,6,23,4,0,FA,GVGAJ03.0NU4,0,4.0,24,36.0,28,4,0,2016
3,A8 L,3.0,6,23,4,0,CA,GVGAJ03.0NU4,0,4.0,24,36.0,28,4,0,2016
3,A8 L,3.0,6,23,4,4,FA,GVGAV03.0AUE,0,5.0,19,29.0,22,5,0,2016
3,A8 L,3.0,6,23,4,4,CA,GVGAV03.0AUE,0,6.0,19,29.0,22,5,0,2016
3,A8 L,4.0,8,23,4,4,FA,GVGAV04.0NUA,0,5.0,18,29.0,22,5,0,2016
3,A8 L,4.0,8,23,4,4,CA,GVGAV04.0NUA,0,6.0,18,29.0,22,5,0,2016
3,A8 L,6.3,12,23,4,4,FA,GVGAV06.3VUM,0,5.0,13,22.0,16,3,0,2016
3,A8 L,6.3,12,23,4,4,CA,GVGAV06.3VUM,0,6.0,13,22.0,16,3,0,2016
3,Q3,2.0,4,21,2,4,FA,GVGAV02.0AUA,5,5.0,20,29.0,23,5,0,2016
3,Q3,2.0,4,21,2,4,CA,GVGAV02.0AUA,5,6.0,20,29.0,23,5,0,2016
3,Q3,2.0,4,21,4,4,FA,GVGAV02.0AUA,5,5.0,20,28.0,23,5,0,2016
3,Q3,2.0,4,21,4,4,CA,GVGAV02.0AUA,5,6.0,20,28.0,23,5,0,2016
3,Q5,3.0,6,23,4,0,FA,GVGAJ03.0NU4,4,4.0,23,30.0,26,4,0,2016
3,Q5,3.0,6,23,4,0,CA,GVGAJ03.0NU4,4,4.0,23,30.0,26,4,0,2016
3,Q5,3.0,6,23,4,4,FA,GVGAJ03.0AUD,4,5.0,18,26.0,21,5,0,2016
3,Q5,3.0,6,23,4,4,CA,GVGAJ03.0AUD,4,6.0,18,26.0,21,5,0,2016
3,Q5 Hybrid,2.0,4,23,4,4,FA,GVGAT02.0AUH,4,5.0,24,30.0,26,6,0,2016
3,Q5 Hybrid,2.0,4,23,4,4,CA,GVGAT02.0AUH,4,6.0,24,30.0,26,6,0,2016
3,RS7,4.0,8,23,4,4,FA,GVGAV04.0NUA,1,5.0,14,25.0,18,4,0,2016
3,RS7,4.0,8,23,4,4,CA,GVGAV04.0NUA,1,6.0,14,25.0,18,4,0,2016
3,S3,2.0,4,0,4,4,FA,GVGAV02.0AUA,5,5.0,23,31.0,26,6,0,2016
3,S3,2.0,4,0,4,4,CA,GVGAV02.0AUA,5,6.0,23,31.0,26,6,0,2016
3,S4,3.0,6,1,4,4,FA,GVGAJ03.0AUD,5,5.0,18,28.0,21,5,0,2016
3,S4,3.0,6,1,4,4,CA,GVGAJ03.0AUD,5,6.0,18,28.0,21,5,0,2016
3,S4,3.0,6,15,4,4,FA,GVGAJ03.0AUD,5,5.0,17,26.0,20,4,0,2016
3,S4,3.0,6,15,4,4,CA,GVGAJ03.0AUD,5,6.0,17,26.0,20,4,0,2016
3,S5,3.0,6,1,4,4,FA,GVGAJ03.0AUD,5,5.0,18,28.0,21,5,0,2016
3,S5,3.0,6,1,4,4,CA,GVGAJ03.0AUD,5,6.0,18,28.0,21,5,0,2016
3,S5,3.0,6,15,4,4,FA,GVGAJ03.0AUD,5,5.0,17,26.0,20,4,0,2016
3,S5,3.0,6,15,4,4,CA,GVGAJ03.0AUD,5,6.0,17,26.0,20,4,0,2016
3,S5 Cabriolet,3.0,6,1,4,4,FA,GVGAJ03.0AUD,5,5.0,18,26.0,21,5,0,2016
3,S5 Cabriolet,3.0,6,1,4,4,CA,GVGAJ03.0AUD,5,6.0,18,26.0,21,5,0,2016
3,S6,4.0,8,1,4,4,FA,GVGAV04.0NUA,1,5.0,18,27.0,21,5,0,2016
3,S6,4.0,8,1,4,4,CA,GVGAV04.0NUA,1,6.0,18,27.0,21,5,0,2016
3,S7,4.0,8,1,4,4,FA,GVGAV04.0NUA,1,5.0,17,27.0,21,5,0,2016
3,S7,4.0,8,1,4,4,CA,GVGAV04.0NUA,1,6.0,17,27.0,21,5,0,2016
3,S8,4.0,8,23,4,4,FA,GVGAV04.0NUA,1,5.0,15,25.0,18,4,0,2016
3,S8,4.0,8,23,4,4,CA,GVGAV04.0NUA,1,6.0,15,25.0,18,4,0,2016
3,SQ5,3.0,6,23,4,4,FA,GVGAJ03.0AUD,4,5.0,17,24.0,19,4,0,2016
3,SQ5,3.0,6,23,4,4,CA,GVGAJ03.0AUD,4,6.0,17,24.0,19,4,0,2016
3,TT Coupe,2.0,4,0,4,4,FA,GVGAV02.0APA,5,9.0,23,30.0,26,6,0,2016
3,TT Coupe,2.0,4,0,4,4,CA,GVGAV02.0APA,5,9.0,23,30.0,26,6,0,2016
3,TT Roadster,2.0,4,0,4,4,FA,GVGAV02.0APA,5,9.0,23,30.0,26,6,0,2016
3,TT Roadster,2.0,4,0,4,4,CA,GVGAV02.0APA,5,9.0,23,30.0,26,6,0,2016
3,TTS Coupe,2.0,4,0,4,4,FA,GVGAV02.0AUA,5,5.0,23,27.0,25,6,0,2016
3,TTS Coupe,2.0,4,0,4,4,CA,GVGAV02.0AUA,5,6.0,23,27.0,25,6,0,2016
4,Continental GT,4.0,8,23,4,4,FA,GVGAV04.0NUA,5,5.0,15,25.0,18,4,0,2016
4,Continental GT,4.0,8,23,4,4,CA,GVGAV04.0NUA,5,6.0,15,25.0,18,4,0,2016
4,Continental GT,6.0,12,23,4,4,FA,GVGAV06.0VLN,5,5.0,12,21.0,15,2,0,2016
4,Continental GT,6.0,12,23,4,4,CA,GVGAV06.0VLN,5,5.0,12,21.0,15,2,0,2016
4,Continental GT Convertible,4.0,8,23,4,4,FA,GVGAV04.0NUA,5,5.0,13,23.0,16,3,0,2016
4,Continental GT Convertible,4.0,8,23,4,4,CA,GVGAV04.0NUA,5,6.0,13,23.0,16,3,0,2016
4,Continental GT Convertible,6.0,12,23,4,4,FA,GVGAV06.0VLN,5,5.0,12,20.0,15,2,0,2016
4,Continental GT Convertible,6.0,12,23,4,4,CA,GVGAV06.0VLN,5,5.0,12,20.0,15,2,0,2016
4,Flying Spur,4.0,8,23,4,4,FA,GVGAV04.0NUA,1,5.0,13,24.0,17,3,0,2016
4,Flying Spur,4.0,8,23,4,4,CA,GVGAV04.0NUA,1,6.0,13,24.0,17,3,0,2016
4,Flying Spur,6.0,12,23,4,4,FA,GVGAV06.0VLN,1,5.0,12,20.0,14,2,0,2016
4,Flying Spur,6.0,12,23,4,4,CA,GVGAV06.0VLN,1,5.0,12,20.0,14,2,0,2016
4,Mulsanne,6.8,8,23,2,4,FA,GVGAV06.8ELP,1,5.0,11,18.0,13,1,0,2016
4,Mulsanne,6.8,8,23,2,4,CA,GVGAV06.8ELP,1,5.0,11,18.0,13,1,0,2016
5,228i,2.0,4,15,2,4,FA,GBMXJ02.0N20,5,5.0,22,34.0,26,6,0,2016
5,228i,2.0,4,15,2,4,CA,GBMXJ02.0N20,5,6.0,22,34.0,26,6,0,2016
5,228i,2.0,4,23,2,4,FA,GBMXJ02.0N20,5,5.0,23,35.0,27,6,0,2016
5,228i,2.0,4,23,2,4,CA,GBMXJ02.0N20,5,6.0,23,35.0,27,6,0,2016
5,228i,2.0,4,23,2,4,FA,GBMXV02.0N26,5,5.0,23,35.0,27,6,0,2016
5,228i,2.0,4,23,2,4,CA,GBMXV02.0N26,5,8.0,23,35.0,27,6,0,2016
5,228i,2.0,4,23,4,4,FA,GBMXV02.0N26,5,5.0,23,35.0,27,6,0,2016
5,228i,2.0,4,23,4,4,CA,GBMXV02.0N26,5,8.0,23,35.0,27,6,0,2016
5,228i Convertible,2.0,4,23,2,4,FA,GBMXV02.0N26,5,5.0,23,34.0,27,6,0,2016
5,228i Convertible,2.0,4,23,2,4,CA,GBMXV02.0N26,5,8.0,23,34.0,27,6,0,2016
5,228i Convertible,2.0,4,23,4,4,FA,GBMXV02.0N26,5,5.0,22,34.0,26,6,0,2016
5,228i Convertible,2.0,4,23,4,4,CA,GBMXV02.0N26,5,8.0,22,34.0,26,6,0,2016
5,320i,2.0,4,15,2,4,FA,GBMXJ02.0N20,5,5.0,23,36.0,28,7,0,2016
5,320i,2.0,4,15,2,4,CA,GBMXJ02.0N20,5,6.0,23,36.0,28,7,1,2016
5,320i,2.0,4,23,2,4,FA,GBMXJ02.0N20,5,5.0,24,36.0,28,7,0,2016
5,320i,2.0,4,23,2,4,CA,GBMXJ02.0N20,5,6.0,24,36.0,28,7,1,2016
5,320i,2.0,4,23,4,4,FA,GBMXJ02.0N20,5,5.0,23,35.0,27,6,0,2016
5,320i,2.0,4,23,4,4,CA,GBMXJ02.0N20,5,6.0,23,35.0,27,6,0,2016
5,328d,2.0,4,23,2,0,FA,GBMXV02.0N47,5,5.0,32,42.0,36,7,0,2016
5,328d,2.0,4,23,2,0,CA,GBMXV02.0N47,5,6.0,32,42.0,36,7,1,2016
5,328d,2.0,4,23,4,0,FA,GBMXV02.0N47,5,5.0,30,40.0,34,7,0,2016
5,328d,2.0,4,23,4,0,CA,GBMXV02.0N47,5,6.0,30,40.0,34,7,1,2016
5,328d Sports Wagon,2.0,4,23,4,0,FA,GBMXV02.0N47,8,5.0,30,40.0,34,7,0,2016
5,328d Sports Wagon,2.0,4,23,4,0,CA,GBMXV02.0N47,8,6.0,30,40.0,34,7,1,2016
5,328i,2.0,4,15,2,4,FA,GBMXJ02.0N20,5,5.0,22,34.0,26,6,0,2016
5,328i,2.0,4,15,2,4,CA,GBMXJ02.0N20,5,6.0,22,34.0,26,6,0,2016
